,Fe,Mn,Ni,Co,Cr,del_G,del_H,Cp_FCC,VASP-PAW-GGA LSE_Avg,VASP-PAW-GGA LSE_Var,SGTE LSE_Avg,SGTE LSE_Var,Allen EN_Avg,Allen EN_Var,Pauling EN_Avg,Pauling EN_Var,Density_Avg,Density_Var,Atomic Weight_Avg,Atomic Weight_Var,Valence e_Avg,Valence e_Var,IE_Avg,IE_Var,Melting Point_Avg,Melting Point_Var,Specific Heat_Avg,Specific Heat_Var,Metallic Radius_Avg,Metallic Radius_Var,Shear Modulus_Avg,Shear Modulus_Var,Total Electrons_Avg,Total Electrons_Var,Atomic Planar Density_Avg,Atomic Planar Density_Var,C_11_Avg,C_11_Var,C_12_Avg,C_12_Var,C'_Avg,C'_Var,Heat of fusion_Avg,Heat of fusion_Var
960,10,35,45,10,0,-766.6920854410455,-896.6444568621464,26.616422,-107.0,1059.7948108006567,68.35000000000001,676.9724325997331,182.25,1804.2750944631475,177.3,1755.2707782561642,827.85,8195.717905803005,5711.795,56546.773392381416,865.0,8563.510670280035,73504.0,727689.6172996424,139415.0,1380208.9504582267,2594.0,25680.60050115651,12535.0,124096.50073632214,7660.0,75834.00213624492,2665.0,26383.503463338602,1846.2922999999998,18278.29420100651,29025.0,287349.665486146,19310.0,191169.35342779188,4857.5,48093.215932707186,1536.0,15206.411410980567
961,10,35,40,15,0,-774.1911105099935,-945.0028082705157,26.591895,-127.6,1263.6346928602427,51.75,512.7105991687708,182.04999999999998,1802.295090294594,177.14999999999998,1753.7857684164276,827.65,8193.737891798834,5712.995,56558.653427610305,860.0,8514.010218457575,73620.5,728842.9693705976,139615.0,1382188.9613670774,2587.5,25616.250618503873,12540.0,124146.00070078779,7660.0,75834.00213624492,2660.0,26334.003303713624,1844.7894999999999,18263.41646038563,29090.0,287993.1588249971,19380.0,191862.34213623058,4855.0,48068.4674708899,1531.0,15156.910997957333
962,10,35,35,20,0,-471.0170131252271,-84.29445709085485,25.65301,-148.2,1467.4995035774286,35.15,348.51456569274114,181.85000000000002,1800.3150858946888,176.99999999999997,1752.300758431611,827.45,8191.757877739064,5714.195,56570.533462569845,855.0,8464.50973181554,73737.0,729996.3212490868,139815.0,1384168.9719557364,2581.0,25551.900719907317,12545.0,124195.5006632688,7660.0,75834.00213624492,2655.0,26284.50313397611,1843.2866999999999,18248.538718493543,29155.0,288636.6520471716,19450.0,192555.33067147218,4852.5,48043.719009356464,1526.0,15107.410565679347
963,10,35,30,25,0,-926.6566092099802,-1367.94944340109,27.858092,-168.79999999999998,1671.380121037701,18.549999999999997,184.56003494798105,181.65,1798.3350812626663,176.85,1750.8157483013454,827.25,8189.7778636236535,5715.3949999999995,56582.41349726021,850.0,8415.009209739464,73853.5,731149.6729360207,140015.0,1386148.982225576,2574.5,25487.550805246075,12550.0,124245.00062376756,7660.0,75834.00213624492,2650.0,26235.002954068827,1841.7839,18233.660975327133,29220.0,289280.1451534481,19520.0,193248.31903537997,4850.0,48018.97054810734,1521.0,15057.910113956717
964,10,35,25,30,0,-793.2919747046435,-1089.902857830511,27.829179,-189.39999999999998,1875.2713896927023,1.949999999999994,25.926251175208456,181.45,1796.3550763977594,176.7,1749.3307380252595,827.05,8187.797849452561,5716.595,56594.29353168158,845.0,8365.508651600332,73970.0,732303.0244323042,140215.0,1388128.9921779605,2568.0,25423.20087439817,12555.0,124294.50058228642,7660.0,75834.00213624492,2645.0,26185.50276393409,1840.2811,18218.783230883288,29285.0,289923.63814459834,19590.0,193941.30722979052,4847.5,47994.222087142945,1516.0,15008.409642597046
965,10,35,20,35,0,-678.4043449169785,-816.4855054850377,27.635267,-210.0,2079.170176055822,-14.65,145.91673824479494,181.25,1794.3750712991973,176.55,1747.8457276029828,826.8499999999999,8185.81783522575,5717.795,56606.1735658341,840.0,8316.008056754154,74086.5,733456.3757388369,140415.0,1390109.0018142462,2561.5,25358.85092724037,12560.0,124344.00053882776,7660.0,75834.00213624492,2640.0,26136.0025635138,1838.7783,18203.90548515887,29350.0,290567.13102138723,19660.0,194634.29525651434,4845.0,47969.47362646374,1511.0,14958.909151405393
966,10,35,15,40,0,-585.2486402528993,-558.2503792710813,27.257758,-230.6,2283.0744659340394,-31.250000000000004,309.71112104669413,181.05,1792.3950659662062,176.39999999999998,1746.360717034141,826.65,8183.8378209431785,5718.995000000001,56618.05359971796,835.0,8266.507424541516,74203.0,734609.7268565126,140615.0,1392089.011135782,2555.0,25294.500963648206,12565.0,124393.50049339395,7660.0,75834.00213624492,2635.0,26086.5023527494,1837.2754999999997,18189.027738150737,29415.0,291210.6237845728,19730.0,195327.28311733616,4842.5,47944.725166070144,1506.0,14909.408640184225
967,10,35,10,45,0,-519.9918664958113,-335.7717330236101,26.828526,-251.2,2486.9829056509416,-47.85000000000001,473.8776450730717,180.85,1790.4150603980072,176.25,1744.8757063183614,826.45,8181.857806604806,5720.195,56629.933633333305,830.0,8217.006754287111,74319.5,735763.0777862192,140815.0,1394069.0201439096,2548.5,25230.150983495918,12570.0,124443.00044598732,7660.0,75834.00213624492,2630.0,26037.002131581892,1835.7727,18174.149989855738,29480.0,291854.11643490655,19800.0,196020.27081401556,4840.0,47919.97670596262,1501.0,14859.908108733378
968,10,40,40,10,0,-772.5513246017545,-997.0348196935302,27.709464,-132.70000000000002,1314.1141795901908,48.900000000000006,484.5252201898267,181.6,1797.840096337825,175.5,1737.450821462294,820.5,8122.9530012797695,5693.02,56360.900971400915,850.0,8415.010992268519,73405.0,726709.5183235871,138370.0,1369863.4831726847,2595.0,25690.500510889233,12550.0,124245.00074449676,7660.0,75834.00213624492,2650.0,26235.003525824042,1841.8896999999997,18234.708467012817,29610.0,293141.2051725243,19630.0,194337.34157387252,4990.0,49404.92100995608,1516.0,15008.411641476256
969,10,40,35,15,0,-803.6872202202048,-1078.350106561487,27.478796,-153.3,1517.9822110288383,32.3,320.3555727625165,181.4,1795.8600914325148,175.34999999999997,1735.9658100031806,820.3,8120.972985363269,5694.22,56372.781010725914,845.0,8365.510444677002,73521.5,727862.8705541656,138570.0,1371843.495640082,2588.5,25626.150630752174,12555.0,124294.50070296755,7660.0,75834.00213624492,2645.0,26185.503336770136,1840.3869,18219.830722716182,29675.0,293784.6972614469,19700.0,195030.3293593076,4987.5,49380.172551845135,1511.0,14958.911156899087
970,10,40,30,20,0,-835.2586979468306,-1163.580850933731,27.280988,-173.89999999999998,1721.864823091522,15.699999999999998,156.52621825112877,181.20000000000002,1793.8800862933956,175.2,1734.480798394724,820.0999999999999,8118.9929693897375,5695.42,56384.66104977895,840.0,8316.009860504015,73638.0,729016.2225915141,138770.0,1373823.5077803845,2582.0,25561.800734690034,12560.0,124344.00065946084,7660.0,75834.00213624492,2640.0,26136.003137434767,1838.8841,18204.952977139284,29740.0,294428.18924145156,19770.0,195723.31698088502,4985.0,49355.424094014226,1506.0,14909.41065233633
971,10,40,25,25,0,-710.6188381156626,-927.4521855404219,28.163197,-194.5,1925.7573847709893,-0.9000000000000057,19.5699003574367,181.0,1791.9000809196923,175.05,1732.99578663654,819.9,8117.012953359136,5696.62,56396.54108856021,835.0,8266.5092390924,73754.5,730169.5744365483,138970.0,1375803.5195950037,2575.5,25497.450822582243,12565.0,124393.50061397902,7660.0,75834.00213624492,2635.0,26086.502927759404,1837.3813,18190.075230278988,29805.0,295071.68111325084,19840.0,196416.30444033915,4982.5,49330.67563646377,1501.0,14859.910127588255
972,10,40,20,30,0,-623.818960152772,-700.8845728424985,27.768384,-215.10000000000002,2129.657038351481,-17.5,173.99788791821584,180.8,1789.9200753106268,174.9,1731.510774728243,819.6999999999999,8115.032937271419,5697.82,56408.42112706984,830.0,8217.00857976916,73871.0,731322.926090178,139170.0,1377783.5310853443,2569.0,25433.10089430701,12570.0,124443.00056652442,7660.0,75834.00213624492,2630.0,26037.002707685075,1835.8785,18175.197482132142,29870.0,295715.17287755123,19910.0,197109.29173937996,4980.0,49305.92717919419,1496.0,14810.409582452472
973,10,40,15,35,0,-553.3148469176049,-485.4644209509279,27.319753,-235.70000000000002,2333.561924826509,-34.1,337.90133027261083,180.60000000000002,1787.940069465417,174.75,1730.0257626694463,819.5,8113.0529211265475,5699.02,56420.30116530805,825.0,8167.507881844987,73987.5,732476.2775533076,139370.0,1379763.542252802,2562.5,25368.750949741298,12575.0,124492.50051709943,7660.0,75834.00213624492,2625.0,25987.50247715236,1834.3756999999998,18160.319732695578,29935.0,296358.66453505284,19980.0,197802.2788796934,4977.5,49281.17872220591,1491.0,14760.909016723868
974,10,40,10,40,0,-504.8106191513307,-296.4590272365222,26.873257,-256.29999999999995,2537.4707826889353,-50.7,502.08476674760806,180.4,1785.9600633832774,174.59999999999997,1728.5407504597624,819.3,8111.072904924477,5700.22,56432.181203274966,820.0,8118.007144613757,74104.0,733629.6288268352,139570.0,1381743.5530987652,2556.0,25304.40098876083,12580.0,124542.00046570634,7660.0,75834.00213624492,2620.0,25938.002236101376,1832.8728999999998,18145.44198196613,30000.0,297002.15608645,20050.0,198495.26586294192,4975.0,49256.430265499344,1486.0,14711.408430194575
975,10,45,35,10,0,-803.1883107362264,-1135.844402709223,28.322713,-158.4,1568.4652221200188,29.45,292.20710720309324,180.95000000000002,1791.405095867487,173.7,1719.6308467226327,813.15,8050.188031375416,5674.245,56175.02848819291,835.0,8266.511053642886,73306.0,725729.4192152472,137325.0,1359518.0083525926,2596.0,25700.40052022536,12565.0,124393.5007345641,7660.0,75834.00213624492,2635.0,26086.503502769396,1837.4870999999998,18191.122722392778,30195.0,298932.73187290813,19950.0,197505.32491555766,5122.5,50716.62494932012,1496.0,14810.411608054652
976,10,45,30,15,0,-856.8777330771372,-1248.695718385243,28.260366,-178.99999999999997,1772.3496802267885,12.849999999999998,128.57106011851965,180.75,1789.4250902175256,173.54999999999998,1718.145833595041,812.9499999999999,8048.208013495923,5675.445,56186.90853165428,830.0,8217.010405250805,73422.5,726882.7716060892,137525.0,1361498.02241318,2589.5,25636.05064260094,12570.0,124443.00068706155,7660.0,75834.00213624492,2630.0,26037.003283788246,1835.9843,18176.244974394056,30260.0,299576.2227881245,20020.0,198198.3118242938,5120.0,50691.87649416817,1491.0,14760.911049118886
977,10,45,25,20,0,-902.9584963157267,-1362.349675906866,28.397676,-199.59999999999997,1976.24345286708,-3.7500000000000053,41.05851312456412,180.55,1787.445084331264,173.4,1716.6608203136693,812.75,8046.227995557919,5676.6449999999995,56198.78857484104,825.0,8167.5097183903,73539.0,728036.1238029333,137725.0,1363478.0361395632,2583.0,25571.70074907025,12575.0,124492.50063758862,7660.0,75834.00213624492,2625.0,25987.503054352874,1834.4815,18161.367225105936,30325.0,300219.7136015555,20090.0,198891.29857789155,5117.5,50667.12803929191,1486.0,14711.410469428143
978,10,45,20,25,0,-549.2764892947889,-559.3112336103786,29.032682,-220.2,2180.1439266708976,-20.35,202.11592094637177,180.35,1785.465078207916,173.25,1715.1758068781169,812.55,8044.247977561357,5677.844999999999,56210.66861775338,820.0,8118.008992357671,73655.5,729189.4758067001,137925.0,1365458.049533196,2576.5,25507.35083951291,12580.0,124542.00058614764,7660.0,75834.00213624492,2620.0,25938.002814403426,1832.9787,18146.48947452525,30390.0,300863.2043138542,20160.0,199584.28517796684,5115.0,50642.37958469171,1481.0,14661.909868772213
979,10,45,15,30,0,-505.4060800649968,-406.899651279864,28.831196,-240.8,2384.0493822486146,-36.95,366.09513722528465,180.15,1783.485071846692,173.1,1713.690793287984,812.3499999999999,8042.267959506198,5679.045,56222.548660391454,815.0,8068.508226431947,73772.0,730342.8276183042,138125.0,1367438.062595524,2570.0,25443.00091380732,12585.0,124591.500532741,7660.0,75834.00213624492,2615.0,25888.50256387959,1831.4759,18131.611722648813,30455.0,301506.6949256683,20230.0,200277.2716261134,5112.5,50617.631130368005,1476.0,14612.409246938028
980,10,45,10,35,0,-475.9225272167914,-251.241541231082,27.749393,-261.4,2587.9586420574806,-53.55,530.2925734912757,179.95,1781.5050652467985,172.95,1712.2057795428677,812.1499999999999,8040.2879413923965,5680.245,56234.42870275544,810.0,8019.007419874358,73888.5,731496.1792386547,138325.0,1369418.075327984,2563.5,25378.650971830633,12590.0,124641.00047737101,7660.0,75834.00213624492,2610.0,25839.00230272059,1829.9730999999997,18116.733969473433,30520.0,302150.1854376396,20300.0,200970.25792390277,5110.0,50592.882676321184,1471.0,14562.908603709631
981,10,50,30,10,0,-868.586760621929,-1361.411783246791,28.026947,-184.1,1822.8346795581872,9.999999999999996,100.76005160776761,180.3,1784.9700930267713,171.89999999999998,1701.8108534734401,805.8000000000001,7977.422994300855,5655.47,55989.15594213767,820.0,8118.010840101164,73207.0,724749.3199740859,136280.0,1349172.5258246255,2597.0,25710.300529165346,12580.0,124542.00070658894,7660.0,75834.00213624492,2620.0,25938.00339270546,1833.0845,18147.536967069816,30780.0,304724.24632772495,20270.0,200673.30368038494,5255.0,52028.3278368621,1476.0,14612.411299987418
982,10,50,25,15,0,-933.8540538370635,-1495.873681466468,28.273503,-204.7,2026.72958852433,-6.600000000000006,67.68036642926815,180.1,1782.9900866241514,171.75,1700.3258386262323,805.6,7975.442974405873,5656.67,56001.0359897762,815.0,8068.510085511451,73323.5,725902.6725258352,136480.0,1351152.5415140956,2590.5,25645.95065405063,12585.0,124591.50065313444,7660.0,75834.00213624492,2615.0,25888.50314328737,1831.5817000000002,18132.65921534243,30845.0,305367.7361395601,20340.0,201366.28975575828,5252.5,52003.57938401933,1471.0,14562.91066373752
983,10,50,20,20,0,-968.8994793120382,-1594.530225153974,28.68338,-225.3,2230.6308392470505,-23.200000000000003,230.25732561636343,179.9,1781.0100799827046,171.6,1698.8408236206237,805.4000000000001,7973.462954450847,5657.87,56012.916037137446,810.0,8019.009290429834,73440.0,727056.0248828146,136680.0,1353132.5568620393,2584.0,25581.600763048427,12590.0,124641.00059771664,7660.0,75834.00213624492,2610.0,25839.002883238354,1830.0789,18117.781462316423,30910.0,306011.2258561767,20410.0,202059.27568414176,5250.0,51978.83093144747,1466.0,14513.41000592211
984,10,50,15,25,0,-441.318629606596,-285.6885030268188,28.489782,-245.9,2434.536838291834,-39.800000000000004,394.29177013982934,179.7,1779.0300731016323,171.45,1697.3558084561998,805.2,7971.482934435726,5659.070000000001,56024.79608422158,805.0,7969.508454101796,73556.5,728209.3770459496,136880.0,1355112.5718699535,2577.5,25517.250856038547,12595.0,124690.50054033787,7660.0,75834.00213624492,2605.0,25789.502612497203,1828.5761,18102.90370798859,30975.0,306654.7154781743,20480.0,202752.26146704258,5247.5,51954.08247914691,1461.0,14463.90932631977
985,10,50,10,30,0,-437.8870825568101,-195.8308402837265,28.270965,-266.5,2638.4464847709155,-56.4,558.500961503201,179.5,1777.0500659801344,171.29999999999998,1695.8707931325425,805.0,7969.502914360469,5660.27,56036.67613102878,800.0,7920.007575753953,73673.0,729362.7290161597,137080.0,1357092.5865393267,2571.0,25452.900932899574,12600.0,124740.00048100048,7660.0,75834.00213624492,2600.0,25740.002331002226,1827.0732999999998,18088.02595235572,31040.0,307298.2050061471,20550.0,203445.2471059474,5245.0,51929.33402711804,1456.0,14414.408624706044
986,10,55,25,10,0,-957.1427642136696,-1644.763321607699,28.387651,-209.79999999999998,2077.215786816574,-9.450000000000006,95.22327709126594,179.65,1778.5350877899486,170.10000000000002,1683.9908411271126,798.4499999999999,7904.657888201107,5636.695,55803.283332607185,805.0,7969.5103362753725,73108.0,723769.2205995638,135235.0,1338827.035410101,2598.0,25720.200537709654,12595.0,124690.50066063573,7660.0,75834.00213624492,2605.0,25789.503194129196,1828.6819,18103.951200966636,31365.0,310515.749222161,20590.0,203841.27808174674,5387.5,53340.02975017918,1456.0,14414.41070595673
987,10,55,20,15,0,-997.1674814156504,-1737.010784784295,28.846522,-230.39999999999998,2281.11777446935,-26.05,258.4144665068115,179.45,1776.5550806265478,169.95,1682.5058245070056,798.2499999999999,7902.677866236228,5637.8949999999995,55815.16338446421,800.0,7920.009469691308,73224.5,724922.5733128677,135435.0,1340807.0527652367,2591.5,25655.850665101712,12600.0,124740.0006012506,7660.0,75834.00213624492,2600.0,25740.00291375275,1827.1790999999998,18089.073445483747,31430.0,311159.2379955961,20660.0,204534.26336435662,5385.0,53315.281299079725,1451.0,14364.90998927595
988,10,55,15,20,0,-939.1235836299766,-1622.008661070044,28.972421,-251.0,2485.024293040211,-42.650000000000006,422.49066321044313,179.25,1774.575073221756,169.79999999999998,1681.0208077236878,798.05,7900.697844209712,5639.094999999999,55827.04343604123,795.0,7870.508560442584,73341.0,726075.9258306255,135635.0,1342787.0697713022,2585.0,25591.50077662504,12605.0,124789.5005399092,7660.0,75834.00213624492,2595.0,25690.50262256463,1825.6763,18074.19568869293,31495.0,311802.72667986725,20730.0,205227.2485075995,5382.5,53290.532848246134,1446.0,14315.409250175142
989,10,55,10,25,0,-382.3425720237847,-108.5462039894155,28.022939,-271.59999999999997,2688.9343117673957,-59.25,586.7098469431036,179.05,1772.5950655747636,169.64999999999998,1679.535790776725,797.8499999999999,7898.717822121512,5640.295,55838.92348733843,790.0,7821.007607719098,73457.5,727229.2781537677,135835.0,1344767.0864298397,2578.5,25527.150872159626,12610.0,124839.00047661387,7660.0,75834.00213624492,2590.0,25641.002320502215,1824.1734999999999,18059.317930590936,31560.0,312446.21527552546,20800.0,205920.23351288235,5380.0,53265.78439767878,1441.0,14265.908488420919
990,10,60,20,10,0,-1002.502630955947,-1853.366097026915,29.269653,-235.5,2331.6047308667053,-28.900000000000002,286.5827053400118,179.0,1772.1000801309162,168.3,1666.1708090709067,791.1,7831.892711152267,5617.92,55617.410658965055,790.0,7821.009525630307,73009.0,722789.1210911381,134190.0,1328481.5369247703,2599.0,25730.100545858735,12610.0,124839.00059676863,7660.0,75834.00213624492,2590.0,25641.00290550274,1824.2793,18060.365424005184,31950.0,316307.241191219,20910.0,207009.24831997242,5520.0,54651.73075941877,1436.0,14216.409814014225
991,10,60,15,15,0,-908.3765029773367,-1632.625444315266,29.183931,-256.1,2535.511746571094,-45.50000000000001,450.6913921964786,178.79999999999998,1770.1200721984933,168.14999999999998,1664.6857906223622,790.9,7829.912687061076,5619.12,55629.29071508246,785.0,7771.508540817542,73125.5,723942.4739666474,134390.0,1330461.5559834866,2592.5,25665.750675754643,12615.0,124888.50053147407,7660.0,75834.00213624492,2585.0,25591.502593634475,1822.7765,18045.487664739707,32015.0,316950.72898638365,20980.0,207702.23284789213,5517.5,54626.98230956933,1431.0,14166.909013613378
992,10,60,10,20,0,-307.8177789337333,-3.413518981959101,27.853803,-276.7,2739.4221239159183,-62.1,614.9191613537506,178.60000000000002,1768.1400640220788,168.0,1663.2007720055929,790.7,7827.9326629066,5620.320000000001,55641.17077091711,780.0,7722.007511003858,73242.0,725095.8266458303,134590.0,1332441.5746853594,2586.0,25601.400789800544,12620.0,124938.00046423025,7660.0,75834.00213624492,2580.0,25542.00227076961,1821.2737,18030.60990415689,32080.0,317594.21669797454,21050.0,208395.21724358262,5515.0,54602.23385998049,1426.0,14117.408189890948
